X,Y,Z
-73.782748,5.155181,93.34
-73.796051,5.145567,107.42
-73.789320,5.160534,105.32
-73.775782,5.150066,94.69
-73.791988,5.147658,99.84
-73.786435,5.137199,79.71
-73.779146,5.150769,133.74
-73.766540,5.159248,106.44
-73.772761,5.161891,101.21
-73.785379,5.149966,78.66
-73.790151,5.143631,96.51
-73.775990,5.148469,96.70
-73.772486,5.163045,111.37
-73.771361,5.136952,96.84
-73.795058,5.169083,128.21
-73.795857,5.171860,101.01
-73.769067,5.141488,95.49
-73.786239,5.144799,114.23
-73.769604,5.142793,104.93
-73.785831,5.164781,114.63
-73.784085,5.160195,115.21
-73.770682,5.147829,75.25
-73.797271,5.152796,115.01
-73.781870,5.152415,102.51
-73.787532,5.148790,106.84
-73.772676,5.160274,99.58
-73.794986,5.164423,127.67
-73.780045,5.137659,93.11
-73.780778,5.155919,99.45
-73.785081,5.153464,91.38
-73.781867,5.149657,77.93
-73.786496,5.145579,84.56
-73.785967,5.170346,115.70
-73.782383,5.157511,131.75
-73.796138,5.150767,124.84
-73.785444,5.147662,117.55
-73.770682,5.138433,102.40
-73.767676,5.161463,88.64
-73.785580,5.148252,107.28
-73.779424,5.157702,79.55
-73.774604,5.149266,83.72
-73.790340,5.153316,110.18
-73.771920,5.152572,92.59
-73.762622,5.152946,111.74
-73.791528,5.164536,84.34
-73.769604,5.148717,108.48
-73.790598,5.171371,105.90
-73.773056,5.143199,99.01
-73.764098,5.157611,108.28
-73.789367,5.145717,107.86
-73.793985,5.165572,93.72
-73.788996,5.162814,65.60
-73.766384,5.156636,111.49
-73.793757,5.166576,107.14
-73.788169,5.148515,103.29
-73.780101,5.168058,84.37
-73.779918,5.137963,96.97
-73.789580,5.141873,62.07
-73.788420,5.160168,77.91
-73.789200,5.162951,46.59
-73.773969,5.139945,110.00
-73.776625,5.165933,105.67
-73.777215,5.142353,111.73
-73.795331,5.154490,109.02
-73.771562,5.163190,115.33
-73.781222,5.146515,102.94
-73.773013,5.171618,100.73
-73.769781,5.147315,83.34
-73.787226,5.140426,94.62
-73.797178,5.151203,86.24
-73.777982,5.139280,97.51
-73.786025,5.161535,113.73
-73.784958,5.151197,90.44
-73.796676,5.166398,84.21
-73.771023,5.162521,73.53
-73.796364,5.166979,106.28
-73.775111,5.166841,90.78
-73.787991,5.142226,127.51
-73.761137,5.148958,113.77
-73.764093,5.166112,113.84
-73.765624,5.163677,104.60
-73.787057,5.138176,103.90
-73.785385,5.148063,72.28
-73.777376,5.149310,104.10
-73.762365,5.138237,99.07
-73.777853,5.149708,112.26
-73.792371,5.136565,92.07
-73.769536,5.161008,110.55
-73.762930,5.155346,98.16
-73.793014,5.147649,116.56
-73.773483,5.159747,95.36
-73.789508,5.146905,100.26
-73.776306,5.150945,102.27
-73.787361,5.144644,83.88
-73.773263,5.153950,103.02
-73.766709,5.154354,85.95
-73.795411,5.167732,94.74
-73.784566,5.148163,114.10
-73.768953,5.164514,103.79
-73.783924,5.142740,135.55
-73.781303,5.150174,104.82
-73.770615,5.137901,95.24
-73.787697,5.164282,104.62
-73.791513,5.153320,85.09
-73.774228,5.144841,116.53
-73.761295,5.149826,105.96
-73.782792,5.136458,95.26
-73.771819,5.149127,116.02
-73.782490,5.167650,112.84
-73.782603,5.169033,126.71
-73.769628,5.157116,72.47
-73.771619,5.166593,95.09
-73.795604,5.170386,125.80
-73.763049,5.142450,102.19
-73.787339,5.170945,116.52
-73.778150,5.165154,122.29
-73.792858,5.140651,90.73
-73.779252,5.137692,110.55
-73.785324,5.163902,104.99
-73.788403,5.156573,109.89
-73.763579,5.144358,96.01
-73.789046,5.138155,108.57
-73.763105,5.153849,106.74
-73.771309,5.149693,116.20
-73.792492,5.159231,88.29
-73.777851,5.152546,101.39
-73.770395,5.139381,115.18
-73.762158,5.168866,114.76
-73.795191,5.138972,127.97
-73.787828,5.159105,89.69
-73.768787,5.170340,105.43
-73.768745,5.150015,94.86
-73.774351,5.146177,79.81
-73.782160,5.146218,110.22
-73.785143,5.149932,66.00
-73.794411,5.149118,106.76
-73.792615,5.154001,89.78
-73.761978,5.166125,97.73
-73.775847,5.162485,142.87
-73.786845,5.155892,66.72
-73.773493,5.146041,105.00
-73.773906,5.146150,124.30
-73.787042,5.155918,89.34
-73.770788,5.151223,109.70
-73.791450,5.147631,116.29
-73.790324,5.161189,93.93
-73.778540,5.151417,92.41
-73.788440,5.144177,77.46
-73.792805,5.165501,115.93
-73.797157,5.161874,110.08
-73.767051,5.159152,84.92
-73.781819,5.170611,95.60
-73.772673,5.137627,102.88
-73.778497,5.164742,106.41
-73.767492,5.145805,78.72
-73.770437,5.168793,94.21
-73.796020,5.170448,94.44
-73.794763,5.150114,120.33
-73.783984,5.164045,107.60
-73.785435,5.147195,123.83
-73.790516,5.154511,99.57
-73.784708,5.139287,122.78
-73.767016,5.171818,100.04
-73.795676,5.169003,111.83
-73.784104,5.150541,137.32
-73.785413,5.145473,92.66
-73.791864,5.141091,95.96
-73.780165,5.161136,85.15
-73.777933,5.154862,116.33
-73.764320,5.150306,73.82
-73.791686,5.141714,112.25
-73.763666,5.154487,126.53
-73.766726,5.138200,85.35
-73.776071,5.167460,107.36
-73.773598,5.171319,76.84
-73.769568,5.153902,90.11
-73.776581,5.139818,113.20
-73.772010,5.152911,135.53
-73.781386,5.154205,124.15
-73.794792,5.171880,104.99
-73.765901,5.141343,112.73
-73.784265,5.168516,89.37
-73.789337,5.160416,93.70
-73.777743,5.164504,104.65
-73.768075,5.153327,106.84
-73.764131,5.158101,94.99
-73.761548,5.160439,85.50
-73.774722,5.156632,120.72
-73.781603,5.137962,71.50
-73.779172,5.143926,79.90
-73.790660,5.137976,117.36
-73.785497,5.163304,94.89
-73.784745,5.138995,90.48
-73.772744,5.156020,125.98
-73.768116,5.140953,83.25
-73.767693,5.169025,126.50
-73.779185,5.145828,97.02
-73.790233,5.169008,82.68
-73.777758,5.163494,105.82
-73.770593,5.149020,92.89
-73.768149,5.142388,73.62
-73.789280,5.138983,100.08
-73.771409,5.165083,111.84
-73.795607,5.169311,106.36
-73.776436,5.167671,99.41
-73.762080,5.170058,65.99
-73.772488,5.136918,88.88
-73.794655,5.156036,96.26
-73.789893,5.160982,104.35
-73.793803,5.150351,96.43
-73.783115,5.165502,116.37
-73.783990,5.153901,104.97
-73.772783,5.161534,114.13
-73.775347,5.153553,128.54
-73.765005,5.158389,103.00
-73.770376,5.170079,90.63
-73.769769,5.139172,92.09
-73.765271,5.164162,105.58
-73.776841,5.160664,101.24
-73.774756,5.159282,110.31
-73.770517,5.151390,72.98
-73.787507,5.143942,104.96
-73.796410,5.144189,106.13
-73.776923,5.141734,108.31
-73.774042,5.154446,103.47
-73.793494,5.148232,100.08
-73.788182,5.168520,80.92
-73.783427,5.156209,100.30
-73.784287,5.170273,97.18
-73.771822,5.145391,112.21
-73.784446,5.137955,102.54
-73.767261,5.156877,64.92
-73.770766,5.136865,95.26
-73.787111,5.156033,114.55
-73.783724,5.152451,103.21
-73.780943,5.147143,125.35
-73.763121,5.160138,115.33
-73.765540,5.150572,99.62
-73.780634,5.163757,107.76
-73.770633,5.148445,89.61
-73.789565,5.155423,89.61
-73.769670,5.138360,101.68
-73.796725,5.145172,84.45
-73.795134,5.160323,116.74
-73.772666,5.169808,102.03
-73.793752,5.171748,96.78
-73.774707,5.168035,99.64
-73.763536,5.154438,112.90
-73.787565,5.156191,104.60
-73.777175,5.163021,91.61
-73.779410,5.142231,144.08
-73.777597,5.163795,124.59
-73.771562,5.150770,58.59
-73.796827,5.155002,121.56
-73.788820,5.158240,71.67
-73.761114,5.153639,76.05
-73.763971,5.157394,71.42
-73.789798,5.171656,77.33
-73.770821,5.139945,131.35
-73.776890,5.164851,102.70
-73.789218,5.158606,94.78
-73.794225,5.158071,130.88
-73.794264,5.150979,108.76
-73.787211,5.158794,75.64
-73.780685,5.166271,87.66
-73.768781,5.156885,117.83
-73.762912,5.160791,108.67
-73.772531,5.145700,99.84
-73.782167,5.154594,90.12
-73.790928,5.172172,104.77
-73.788579,5.152805,119.81
-73.778746,5.137523,95.93
-73.779921,5.157873,83.84
-73.786703,5.163330,122.30
-73.793343,5.152764,93.64
-73.781876,5.159030,111.24
-73.791497,5.162412,88.13
-73.787164,5.163132,118.67
-73.793166,5.158544,78.95
-73.764381,5.157412,114.79
-73.767421,5.148985,84.04
-73.771868,5.136348,104.04
-73.780203,5.145686,109.53
-73.776373,5.148358,74.76
-73.763944,5.148017,91.77
-73.769324,5.141566,127.92
-73.783626,5.139546,104.65
-73.761756,5.168587,80.32
-73.786390,5.142474,101.98
-73.778685,5.138646,107.39
-73.791688,5.169728,92.64
-73.787697,5.141993,93.69
-73.786100,5.161050,111.86
-73.774339,5.152813,100.89
-73.773973,5.166903,91.04
-73.765762,5.166875,95.02
-73.776174,5.154838,94.36
-73.778768,5.138101,80.27
-73.790433,5.154896,104.98
-73.778116,5.165223,97.11
-73.776791,5.152537,80.26
-73.784304,5.146792,97.04
-73.780243,5.143718,109.42
-73.793210,5.144402,106.14
-73.790254,5.141262,113.23
-73.766230,5.159045,75.75
-73.764604,5.147090,100.35
-73.785495,5.159413,94.73
-73.765559,5.139942,77.17
-73.779181,5.153237,117.05
-73.777239,5.163945,84.90
-73.778861,5.153055,93.05
-73.763979,5.141812,115.27
-73.771207,5.151992,97.02
-73.769770,5.144961,100.24
-73.775936,5.158633,106.59
-73.781145,5.159514,90.64
-73.784638,5.146232,122.08
-73.780250,5.145146,102.70
-73.785430,5.152707,98.29
-73.786402,5.168598,101.70
-73.782334,5.151668,102.79
-73.763640,5.170738,97.29
-73.786526,5.138981,107.46
-73.775241,5.138751,99.58
-73.792602,5.151574,97.54
-73.772528,5.146256,118.41
-73.767271,5.160224,97.17
-73.787160,5.147509,82.80
-73.782090,5.167824,98.05
-73.785657,5.172079,55.67
-73.795881,5.162462,73.88
-73.781113,5.153999,77.97
-73.778638,5.153285,112.32
-73.779596,5.162416,97.86
-73.780150,5.151303,104.00
-73.778421,5.140737,107.71
-73.797117,5.156069,66.96
-73.781877,5.140039,127.53
-73.782059,5.145177,84.92
-73.765659,5.153617,94.77
-73.761931,5.142243,82.91
-73.774430,5.152662,130.17
-73.796924,5.136546,78.98
-73.782256,5.163665,93.20
-73.772862,5.168559,109.62
-73.784999,5.144087,87.86
-73.789386,5.157130,105.31
-73.794159,5.149615,98.45
-73.794899,5.144234,117.97
-73.762704,5.142689,85.57
-73.785726,5.137727,126.53
-73.781703,5.148434,101.95
-73.779951,5.150411,99.28
-73.781832,5.138207,117.01
-73.764900,5.159844,120.20
-73.769934,5.156365,86.37
-73.772258,5.161826,120.32
-73.772554,5.137221,66.60
-73.769001,5.141806,76.56
-73.775563,5.152520,108.04
-73.769095,5.139998,95.11
-73.766162,5.165397,81.29
-73.796463,5.139441,77.46
-73.794998,5.150673,117.03
-73.791911,5.167681,92.06
-73.761751,5.136576,90.98
-73.784720,5.161372,84.89
-73.763888,5.169977,95.25
-73.774384,5.149360,96.59
-73.792376,5.151602,123.93
-73.789297,5.147522,106.20
-73.789621,5.166864,119.93
-73.763353,5.156815,88.74
-73.785223,5.152720,84.94
-73.793504,5.160661,108.72
-73.790672,5.145204,76.99
-73.794690,5.167593,89.84
-73.786653,5.146830,113.73
-73.765714,5.139962,109.14
-73.773981,5.155659,97.11
-73.779561,5.150148,80.49
-73.781226,5.144406,92.25
-73.767660,5.156068,110.29
-73.774931,5.148619,91.19
-73.763057,5.144626,102.33
-73.768498,5.148056,102.36
-73.785111,5.169035,70.35
-73.770395,5.147365,96.18
-73.790471,5.155018,92.37
-73.782552,5.141896,97.44
-73.768710,5.161510,90.60
-73.764459,5.148786,93.40
-73.775887,5.161477,92.31
-73.790860,5.165069,101.87
-73.796283,5.167288,125.16
-73.771162,5.163050,84.14
-73.792041,5.169946,103.21
-73.793852,5.148141,112.65
-73.782405,5.158213,104.67
-73.796237,5.143134,87.25
-73.791594,5.138560,134.38
-73.774082,5.160903,90.05
-73.768892,5.167308,100.99
-73.790993,5.158639,96.66
-73.789924,5.146105,85.84
-73.782884,5.152892,103.48
-73.767466,5.159856,115.62
-73.792475,5.154301,130.07
-73.765819,5.139891,133.50
-73.782497,5.147792,78.89
-73.784546,5.161088,97.86
-73.784807,5.160674,99.66
-73.772275,5.156487,98.70
-73.788404,5.154455,94.20
-73.792786,5.158763,113.99
-73.773255,5.163374,107.11
-73.780974,5.158296,95.68
-73.770170,5.147229,88.58
-73.764476,5.154517,90.15
-73.770831,5.152734,105.17
-73.761709,5.157694,83.45
-73.770508,5.142446,112.03
-73.766875,5.142136,87.54
-73.786886,5.140687,124.90
-73.790546,5.144530,106.84
-73.796984,5.155363,109.91
-73.776576,5.151365,114.50
-73.780540,5.156022,108.43
-73.782991,5.154986,110.04
-73.794222,5.140259,90.83
-73.793404,5.151207,64.97
-73.793076,5.159504,101.87
-73.788683,5.146976,117.08
-73.788875,5.139356,106.44
-73.795116,5.150663,87.02
-73.768195,5.171732,122.16
-73.766407,5.168057,123.74
-73.784873,5.140378,80.58
-73.792497,5.139405,68.57
-73.777320,5.155708,99.79
-73.779087,5.147219,91.49
-73.778066,5.139702,105.90
-73.790172,5.147823,95.00
-73.787729,5.141242,110.40
-73.772231,5.142071,101.61
-73.774536,5.164354,118.99
-73.795444,5.159144,106.04
-73.772763,5.136420,98.61
-73.766389,5.150126,101.42
-73.764260,5.171475,94.40
-73.793658,5.146963,128.55
-73.774241,5.142397,113.51
-73.773412,5.151859,90.96
-73.766148,5.139793,88.31
-73.786398,5.159921,77.37
-73.788165,5.144271,128.64
-73.781449,5.148878,82.50
-73.788865,5.137022,98.92
-73.761525,5.150971,109.64
-73.762467,5.148911,94.04
-73.796092,5.148373,111.60
-73.795934,5.141531,74.80
-73.773875,5.169357,78.44
-73.796671,5.136669,118.59
-73.792745,5.161292,98.46
-73.780234,5.147270,93.99
-73.795157,5.140110,86.10
-73.776350,5.137775,107.24
-73.769273,5.137825,89.15
-73.762687,5.136553,120.46
-73.795350,5.143993,121.08
-73.792772,5.136457,109.26
-73.788516,5.150797,101.42
-73.795190,5.153673,102.43
-73.768119,5.147616,89.75
-73.764314,5.171169,119.13
-73.793331,5.164564,115.38
-73.778989,5.163891,87.43
-73.788800,5.140735,104.51
-73.778313,5.138043,93.80
-73.761475,5.140333,110.27
-73.775140,5.157455,138.17
-73.783815,5.145871,82.65
-73.782736,5.145541,104.16
-73.791016,5.153310,112.65
-73.763281,5.168791,132.62
-73.769014,5.167463,134.31
-73.786838,5.158128,106.62
-73.776192,5.169907,128.61
-73.771899,5.147033,140.33
-73.783754,5.162044,90.04
-73.792683,5.155295,116.54
-73.777874,5.166610,123.87
-73.779922,5.152984,124.71
-73.781270,5.168376,107.20
-73.797094,5.163749,122.66
-73.765825,5.152141,71.19
-73.774262,5.160919,116.64
-73.795422,5.166472,106.68
-73.784559,5.148793,90.12
-73.774867,5.163068,124.46
-73.779993,5.137636,99.60
-73.785469,5.155682,107.98
-73.764184,5.150659,89.99
-73.785954,5.156932,89.00
-73.766789,5.138367,113.08
-73.795401,5.170365,89.97
-73.773101,5.141296,97.94
-73.764882,5.161225,114.95
-73.773098,5.171929,84.93
-73.776886,5.166557,103.01
-73.784418,5.166094,97.77
-73.795229,5.147546,118.28
-73.776570,5.165788,92.72
-73.796040,5.162393,88.93
-73.785160,5.139385,97.78
-73.776979,5.167956,83.62
-73.761461,5.159076,88.22
-73.781423,5.166161,83.27
-73.767161,5.154817,106.48
-73.762798,5.137405,72.49
-73.795493,5.158177,107.44
-73.770501,5.168183,115.21
-73.768370,5.144172,87.22
-73.781534,5.148212,80.05
-73.787447,5.146999,122.78
-73.764139,5.162556,82.38
-73.767001,5.160285,85.56
-73.773559,5.169198,120.52
-73.791449,5.153213,94.45
-73.774201,5.163243,100.59
-73.771125,5.171014,87.26
-73.771223,5.145348,106.28
-73.781692,5.146719,97.76
-73.781278,5.145353,79.91
-73.793954,5.161997,86.50
-73.790841,5.155130,107.23
-73.783150,5.143963,113.07
-73.766603,5.152639,105.85
-73.773690,5.142890,77.90
-73.780729,5.163844,76.27
-73.774765,5.165427,103.57
-73.794442,5.165743,102.06
-73.787958,5.153313,101.55
-73.792289,5.154839,108.53
-73.763925,5.157767,95.18
-73.781032,5.160153,75.42
-73.762497,5.148994,118.72
-73.770416,5.143338,119.93
-73.794621,5.167905,88.93
-73.784470,5.167091,99.14
-73.765305,5.140784,125.22
-73.785735,5.147082,103.79
-73.794217,5.138790,106.65
-73.768152,5.154361,110.74
-73.786965,5.157574,97.16
-73.778695,5.154664,85.73
-73.775156,5.166321,119.64
-73.787148,5.138688,99.02
-73.762059,5.158496,129.41
-73.766075,5.155182,102.34
-73.764621,5.160606,76.05
-73.794553,5.140972,118.35
-73.789784,5.146779,102.64
-73.783859,5.147423,88.04
-73.785727,5.145334,86.52
-73.767706,5.165487,126.25
-73.782679,5.159739,92.11
-73.782501,5.147550,100.86
-73.788903,5.162034,99.02
-73.772294,5.146436,119.24
-73.775778,5.143107,80.70
-73.770222,5.148641,95.37
-73.790909,5.141620,87.33
-73.779808,5.142032,89.64
-73.788602,5.149629,103.64
-73.777700,5.152532,118.42
-73.774110,5.141829,97.45
-73.761917,5.150129,111.33
-73.783323,5.166880,117.75
-73.763997,5.164990,83.18
-73.770036,5.145222,115.48
-73.780570,5.137602,112.20
-73.775421,5.153385,109.29
-73.796319,5.159597,113.06
-73.768678,5.152164,102.02
-73.784673,5.166377,70.98
-73.765484,5.163502,105.57
-73.771667,5.157648,86.09
-73.763011,5.146284,111.88
-73.789606,5.144793,110.31
-73.764954,5.169919,104.05
-73.775488,5.136717,81.37
-73.781590,5.164467,101.59
-73.785775,5.153462,111.65
-73.773333,5.139549,95.42
-73.770127,5.137762,70.57
-73.761181,5.139067,93.73
-73.788643,5.167525,98.41
-73.787581,5.154546,90.02
-73.788796,5.140545,113.93
-73.776603,5.170775,79.27
-73.772479,5.170685,79.93
-73.792915,5.167620,87.40
-73.771951,5.169695,107.58
-73.772451,5.141318,94.33
-73.791325,5.164331,75.07
-73.791161,5.138382,106.98
-73.761544,5.151726,115.79
-73.765887,5.151382,116.15
-73.768989,5.171965,100.03
-73.789698,5.144457,95.19
-73.772259,5.143073,125.33
-73.763696,5.160515,133.71
-73.780332,5.166666,91.54
-73.781073,5.162975,110.39
-73.764433,5.141288,89.19
-73.765988,5.170301,101.20
-73.771390,5.144739,88.05
-73.790960,5.138623,101.45
-73.785676,5.153901,100.39
-73.786612,5.139484,85.45
-73.764443,5.143278,97.54
-73.765830,5.171952,79.58
-73.791100,5.158138,98.08
-73.779138,5.145030,109.96
-73.763327,5.152113,88.08
-73.778112,5.140333,94.32
-73.769242,5.155962,108.68
-73.780444,5.148605,134.12
-73.790636,5.168961,110.05
-73.787224,5.168084,109.26
-73.784054,5.145815,88.04
-73.788427,5.153978,91.95
-73.774721,5.150454,102.83
-73.789565,5.171320,91.38
-73.795237,5.170183,110.81
-73.796784,5.155930,72.41
-73.778152,5.142659,115.79
-73.773081,5.149325,94.11
-73.766191,5.146401,89.94
-73.789906,5.155258,97.26
-73.773627,5.170398,81.06
-73.767816,5.136555,113.08
-73.775940,5.168659,137.26
-73.787870,5.146128,99.90
-73.774754,5.141719,104.53
-73.787449,5.140077,133.24
-73.791280,5.139199,105.10
-73.769570,5.147805,112.40
-73.786775,5.144874,117.99
-73.796384,5.165441,72.03
-73.785918,5.141740,87.41
-73.767063,5.145490,91.27
-73.777576,5.159924,112.54
-73.774119,5.163360,116.94
-73.780637,5.164140,110.91
-73.770244,5.138823,91.47
-73.781654,5.157122,112.21
-73.764495,5.158088,84.58
-73.783213,5.152021,97.63
-73.779699,5.169872,126.82
-73.783077,5.167240,89.94
-73.780245,5.150104,99.83
-73.795638,5.164503,104.07
-73.774899,5.156368,103.75
-73.796114,5.143891,118.36
-73.792694,5.154815,106.81
-73.772417,5.151254,105.60
-73.794039,5.151983,103.02
-73.766296,5.161251,91.91
-73.797191,5.157925,90.80
-73.792668,5.164118,116.04
-73.775165,5.148784,110.21
-73.780814,5.152067,109.09
-73.770766,5.170463,92.03
-73.774264,5.168635,70.56
-73.772173,5.138137,97.04
-73.783890,5.144106,76.15
-73.789959,5.151511,96.25
-73.771553,5.150294,90.85
-73.796608,5.166602,103.00
-73.797110,5.140068,120.58
-73.774888,5.148540,95.61
-73.779002,5.164931,96.30
-73.792492,5.151405,71.99
-73.794607,5.162642,128.51
-73.788325,5.143972,102.70
-73.783569,5.136436,89.93
-73.768443,5.160577,113.36
-73.788067,5.172136,111.90
-73.789169,5.162739,92.58
-73.763899,5.140892,62.35
-73.786804,5.151949,118.49
-73.763644,5.140266,94.92
-73.794748,5.148490,89.72
-73.785128,5.136334,120.72
-73.793177,5.139761,79.87
-73.777401,5.140998,105.36
-73.792967,5.152547,97.85
-73.780240,5.145730,118.13
-73.767359,5.171925,67.94
-73.785263,5.150058,90.09
-73.768557,5.153035,115.45
-73.795003,5.147091,85.22
-73.794742,5.141455,77.46
-73.764574,5.168038,100.98
-73.762929,5.161143,127.83
-73.786970,5.165981,112.99
-73.787620,5.160301,94.37
-73.795334,5.162827,78.36
-73.761507,5.159787,112.75
-73.764860,5.139726,78.11
-73.796552,5.160335,107.10
-73.788443,5.142069,121.43
-73.766592,5.161603,68.12
-73.774238,5.145839,87.19
-73.765301,5.156575,94.31
-73.766444,5.141245,111.01
-73.761333,5.146671,122.71
-73.793667,5.147792,125.25
-73.767316,5.156576,112.67
-73.768030,5.163280,112.59
-73.772340,5.140825,127.51
-73.775358,5.143980,101.88
-73.791244,5.142366,67.31
-73.788309,5.141423,120.34
-73.766027,5.141815,100.46
-73.788760,5.167113,93.00
-73.786527,5.149315,120.28
-73.766120,5.138465,89.05
-73.793088,5.157739,93.68
-73.774947,5.170295,130.26
-73.797207,5.142948,95.34
-73.778197,5.141969,134.48
-73.795471,5.137807,75.91
-73.762245,5.169304,85.13
-73.788114,5.138363,98.22
-73.769568,5.167783,99.31
-73.795770,5.171550,106.80
-73.767564,5.143600,69.27
-73.791350,5.141567,102.81
-73.787426,5.139919,103.82
-73.796520,5.158196,91.01
-73.775375,5.151790,121.21
-73.793332,5.161811,101.29
-73.774748,5.147754,114.34
-73.795037,5.150692,126.52
-73.761507,5.137801,87.88
-73.779237,5.151482,99.73
-73.778143,5.159331,68.68
-73.761517,5.153686,116.14
-73.789481,5.143792,142.80
-73.768399,5.171975,88.71
-73.784357,5.170548,116.17
-73.773493,5.140018,107.46
-73.783698,5.156744,104.07
-73.774792,5.148175,99.47
-73.779837,5.159186,97.04
-73.785994,5.160015,106.81
-73.770026,5.152786,101.15
-73.781106,5.154470,101.63
-73.796365,5.169521,99.24
-73.787318,5.159685,89.55
-73.768515,5.149498,107.83
-73.761941,5.147270,124.96
-73.773822,5.140023,114.16
-73.764196,5.155182,98.60
-73.795963,5.144205,118.51
-73.785997,5.167172,79.83
-73.779612,5.160458,106.04
-73.785556,5.155522,122.52
-73.761947,5.157705,101.76
-73.783672,5.148014,82.69
-73.784546,5.149905,109.90
-73.795766,5.144811,100.60
-73.793146,5.159348,93.74
-73.765663,5.142361,97.39
-73.778871,5.158955,93.14
-73.783993,5.165602,111.76
-73.764826,5.142916,102.89
-73.769327,5.170166,87.09
-73.779255,5.162717,91.31
-73.775188,5.158661,93.46
-73.778630,5.156790,105.05
-73.788671,5.164426,97.57
-73.763882,5.148296,71.32
-73.783988,5.148907,111.76
-73.790591,5.171561,99.73
-73.765551,5.141399,133.53
-73.790158,5.141211,87.73
-73.789971,5.163803,95.77
-73.780175,5.158895,99.91
-73.782295,5.164269,82.67
-73.796192,5.152294,119.78
-73.765402,5.142995,100.75
-73.774501,5.139990,93.53
-73.796748,5.159136,115.58
-73.769036,5.137386,96.69
-73.769781,5.144973,108.29
-73.761893,5.149572,80.23
-73.770007,5.161225,95.49
-73.790074,5.158941,120.74
-73.767610,5.152033,88.92
-73.794854,5.165876,112.20
-73.795663,5.167451,126.46
-73.769502,5.170509,90.37
-73.775650,5.168538,74.45
-73.795619,5.166622,113.28
-73.776691,5.138428,96.08
-73.780551,5.165997,96.25
-73.772413,5.142777,79.06
-73.767741,5.169503,103.24
-73.763999,5.153777,71.75
-73.775859,5.171746,104.20
-73.795153,5.166259,96.80
-73.774282,5.165897,86.38
-73.790188,5.143368,95.40
-73.797059,5.137526,83.74
-73.792460,5.160432,127.52
-73.785290,5.162865,85.88
-73.763567,5.149262,99.68
-73.786244,5.149333,98.89
-73.764154,5.148153,86.54
-73.762496,5.169598,123.29
-73.770427,5.149291,113.23
-73.787260,5.163365,88.12
-73.776522,5.151549,108.74
-73.770042,5.168428,92.97
-73.780702,5.136812,82.15
-73.777480,5.146048,109.90
-73.792673,5.169270,127.39
-73.784256,5.145927,113.34
-73.777349,5.154786,92.82
-73.763811,5.167720,111.29
-73.763772,5.141169,91.57
-73.787364,5.161435,84.97
-73.784674,5.158181,85.06
-73.785846,5.139363,110.03
-73.784063,5.139598,87.91
-73.792035,5.166178,121.54
-73.764980,5.147605,109.27
-73.773400,5.137524,107.26
-73.768459,5.152117,90.56
-73.783347,5.148587,107.21
-73.780344,5.155746,87.90
-73.771116,5.146408,77.83
-73.775532,5.153513,102.08
-73.771539,5.143625,99.18
-73.770650,5.158726,133.65
-73.772342,5.167434,98.42
-73.771426,5.141305,89.04
-73.793777,5.163569,84.73
-73.788498,5.156408,86.07
-73.785395,5.146633,102.97
-73.763579,5.137931,107.61
-73.780062,5.152373,82.22
-73.763161,5.149772,99.88
-73.780821,5.161532,97.54
-73.766182,5.164497,90.93
-73.769632,5.157847,117.13
-73.791682,5.145083,130.17
-73.784653,5.139091,95.67
-73.796833,5.169203,126.63
-73.771414,5.152426,89.74
-73.774322,5.164107,78.24
-73.793777,5.140299,71.35
-73.783478,5.150216,115.02
-73.793865,5.147898,88.02
-73.796693,5.138956,112.74
-73.776792,5.147247,80.49
-73.771289,5.138932,104.27
-73.778674,5.166441,115.48
-73.768586,5.167352,125.56
-73.773995,5.171986,109.37
-73.793095,5.159027,96.30
-73.788667,5.166001,93.74
-73.780854,5.160987,104.54
-73.786212,5.148102,104.76
-73.764831,5.137431,129.33
-73.793640,5.164273,114.12
-73.789990,5.158146,116.82
-73.778539,5.170103,87.30
-73.776693,5.171069,80.01
-73.765542,5.154095,84.61
-73.781357,5.148041,93.20
-73.782582,5.160390,108.29
-73.770928,5.167913,79.32
-73.769241,5.148320,112.28
-73.772635,5.149610,100.56
-73.766171,5.153171,101.44
-73.769756,5.165076,124.94
-73.786168,5.147195,84.91
-73.776529,5.156202,86.46
-73.762160,5.168115,102.82
-73.782728,5.141041,102.28
-73.785272,5.171452,100.15
-73.788376,5.165119,93.04
-73.773739,5.142711,109.20
-73.782372,5.139869,103.64
-73.762283,5.169200,99.95
-73.780231,5.168822,105.90
-73.796100,5.151366,103.15
-73.771590,5.138293,86.53
-73.787446,5.156103,88.58
-73.796755,5.163004,88.55
-73.762514,5.152364,102.83
-73.797211,5.145076,101.22
-73.774126,5.139906,99.01
-73.777480,5.171874,84.77
-73.780939,5.149386,126.08
-73.784467,5.144220,82.07
-73.780999,5.153595,97.44
-73.774644,5.151885,107.40
-73.766726,5.166573,103.19
-73.794176,5.158266,107.80
-73.770312,5.160078,96.76
-73.782639,5.166532,122.42
-73.782818,5.144261,104.55
-73.794944,5.136305,93.26
-73.789354,5.137324,123.32
-73.779127,5.137286,81.67
-73.776965,5.143590,99.54
-73.771233,5.137525,92.78
-73.770295,5.150737,89.67
-73.790690,5.164023,91.05
-73.788469,5.171990,116.07
-73.795223,5.137261,102.66
-73.769384,5.155421,101.31
-73.768564,5.148967,88.51
-73.777423,5.158965,95.78
